ID,Auscultation_Point_x,y_3class_str,seSQI,cpSQI,pr100_200SQI,pr200_400SQI,mean_133_267,median_133_267,max_600_733,diff_peak_sqi,svdSQI
13,MV,uncertain,0.07554579242745424,0.07157270778783163,0.06684836597003836,0.015307461051519351,2.0352954864501953,1.8645869493484497,0.6795951724052429,2.9296875,0.04290873753356314
13,PV,uncertain,0.10201894165373153,0.029109527000086594,0.12277907266743046,0.006204595002995817,2.312798261642456,2.0883188247680664,0.37986132502555847,4.7607421875,0.010583227179148162
13,TV,high_quality,0.119295191967211,0.1233849790360473,0.031970018075114015,0.0032770829982679372,1.8738356828689575,1.7175359725952148,0.8228154182434082,2.197265625,0.13747325003928795
14,AV,uncertain,0.18934768058243429,0.10413388339993856,0.12792529533953792,0.009104846609101222,3.8546786308288574,3.9135303497314453,0.005105908960103989,4.39453125,0.28865907653021466
14,MV,high_quality,0.23655450795653693,0.24270400449012544,0.05220900173366508,0.0028992313528667848,2.6794071197509766,2.5559000968933105,-0.07035955786705017,6.591796875,0.1420409630846875
14,PV,high_quality,0.15618582089805297,0.7414475480392282,0.09388321868863161,0.004111988778334254,2.8037967681884766,2.6146962642669678,-0.3763904273509979,2.5634765625,0.003126435796844886
14,TV,uncertain,0.17650405282955262,0.2763999267800809,0.03807140369988692,0.00187641302724028,2.859271764755249,2.618626356124878,-0.709117591381073,1.0986328125,0.07962458474070276
15,AV,uncertain,0.09497407779144722,0.011954146386357375,0.06367804835149286,0.0035426557617557293,2.9289228916168213,2.8055739402770996,-0.410561740398407,3.662109375,0.025389453052100254
15,MV,high_quality,0.23328333968193818,0.18692409494702872,0.08246928262294809,0.0035429429105745774,3.3666579723358154,3.3112869262695312,-0.6552063226699829,2.5634765625,0.2829002289100274
15,PV,high_quality,0.05097638594745293,0.022546331335042524,0.03865874785215299,0.0015635459327266723,2.8112952709198,2.745694637298584,0.899428129196167,2.9296875,0.03504436972581938
15,TV,high_quality,0.11019524601542126,0.4373244855513484,0.03480653580780664,0.004917965152330913,2.266265869140625,2.201159715652466,-0.19380313158035278,1.46484375,0.02671935622496047
16,AV,uncertain,0.19102285886385495,0.03972074153763572,0.08276658584349088,0.008296574954612786,3.9531872272491455,4.0552544593811035,0.4295656085014343,4.7607421875,0.03569524365037491
16,MV,high_quality,0.24829025174761885,0.6447412850618449,0.08478886728019981,0.0038043621576108943,3.270346164703369,3.2268242835998535,-1.021321415901184,2.5634765625,0.0009293742886182947
16,PV,high_quality,0.268055412574108,0.33403233006213284,0.0658467368105586,0.002213211095578113,3.6939101219177246,3.7855215072631836,-0.25735291838645935,7.32421875,0.00735784503150763
16,PV_2,high_quality,0.19546106585066483,0.08232092940712474,0.11969556943346324,0.006929103334817793,3.8781871795654297,3.9836344718933105,0.6060076951980591,1.46484375,0.048689707411480265
16,TV,high_quality,0.19176402124416045,0.6329081580755163,0.059207719629309215,0.0014417817863138247,3.0853934288024902,3.0968503952026367,-0.8988544940948486,1.46484375,0.007758110406697361
16,TV_2,high_quality,0.13953242312199632,0.7480999271383109,0.04747803544249449,0.005304043491306777,2.751725912094116,2.8966867923736572,-0.7390133738517761,0.732421875,0.018770488475308263
17,AV,high_quality,0.33777306961921827,0.5701844254459867,0.05067400146101548,0.003271917889182683,2.948556900024414,2.781282901763916,-0.35479527711868286,2.5634765625,0.1925595486255243
17,MV,high_quality,0.2214401225351627,0.45129512949861017,0.05215079848907684,0.003192274382940067,2.201282501220703,1.9811463356018066,0.02710607275366783,0.732421875,0.08319927704971287
17,PV,high_quality,0.24769508329654166,0.732373953442562,0.037137331439555436,0.00046371056618283785,2.6399106979370117,2.5006895065307617,-0.3731265068054199,1.8310546875,0.10438561032668983
17,TV,high_quality,0.19753716037295627,0.657921270027499,0.03655836789575515,0.0007580383941635165,2.0645751953125,1.6945533752441406,-0.809130072593689,1.8310546875,0.09307024285995932
18,AV,high_quality,0.16229452689499727,0.48204470902813507,0.06115110455308822,0.01273117774775769,2.3195619583129883,2.48565936088562,-0.7297402620315552,5.126953125,0.19169615549393254
18,MV,high_quality,0.23086069075186352,0.22765159028242116,0.05829989615070449,0.0018040175395132728,2.1490113735198975,1.7680432796478271,-0.4509943127632141,2.9296875,0.2114723295276175
18,PV,high_quality,0.21978366286027182,0.3526898926321507,0.05933385026790815,0.0025080546225163362,2.8924381732940674,2.7816152572631836,-0.3462221324443817,2.5634765625,0.2038440812492391
18,PV_2,high_quality,0.17055564483271657,0.4708182205994214,0.03526490368147012,0.0018380530255492017,2.3107895851135254,2.1383707523345947,-0.11905975639820099,1.46484375,0.09085269266125669
18,TV,high_quality,0.1694689529368833,0.43845613409181944,0.08051237700883983,0.004185101774632301,1.742707371711731,1.6786017417907715,-0.9679362177848816,2.5634765625,0.19955923845741438
18,TV_2,high_quality,0.16077187674977245,0.4835036538110806,0.0339510940228596,0.0018837754306746041,0.818649172782898,0.3937210738658905,-0.5106042623519897,2.5634765625,0.13867688150889196
19,AV,uncertain,0.21770322815494314,0.3296627750955059,0.06735594431845736,0.006189584972130613,3.285479784011841,3.2347049713134766,-0.4879639148712158,5.859375,0.048461464199541886
19,MV,high_quality,0.3105501404841781,0.19292363072632696,0.05485571755536024,0.001546732710069523,2.894012212753296,2.7354602813720703,0.2978445291519165,3.662109375,0.04389944743060258
19,PV,high_quality,0.268768792657221,0.5904517074199253,0.10416571163231221,0.00861382896092986,3.270122766494751,3.1875455379486084,-0.3338864743709564,3.2958984375,0.012237348036786916
19,TV,high_quality,0.36922315180920195,0.4260395768510388,0.018934823465491867,0.0007172760755126642,1.9212452173233032,1.6678824424743652,-0.8453426361083984,2.9296875,0.03989735714360193
1,AV,uncertain,0.24307247899321432,0.18724275385708447,0.05688430018647066,0.008798482264514006,2.378389596939087,2.3114635944366455,-0.18161508440971375,6.9580078125,0.34255601600193925
1,MV,high_quality,0.31928470645745166,0.27223370910306777,0.0671763567324423,0.0030936827188134943,3.3751747608184814,3.344202995300293,-0.1518326997756958,1.0986328125,0.1467597017677309
1,PV,high_quality,0.24777977850018318,0.6880590126800247,0.037087775693694446,0.0029715072109321467,2.0310988426208496,1.81746506690979,-0.6436927914619446,5.126953125,0.06018602476382764
1,TV,high_quality,0.27819287294519923,0.23084598323235217,0.043100071543646395,0.001757976958891328,2.143921136856079,2.0330848693847656,-0.3649902641773224,5.126953125,0.15831788442211087
20,AV,high_quality,0.29769819954070886,0.17439547328455213,0.09214354653136779,0.003486717436141491,3.709871530532837,3.729585886001587,0.1491466611623764,9.521484375,0.1295303939670105
20,MV,high_quality,0.30463945388976393,0.39035310410233276,0.3549228536591227,0.022206079808275526,1.220180630683899,1.1581918001174927,-3.976793050765991,5.4931640625,0.012742031638936436
20,PV,uncertain,0.31137949925658276,0.20438143401163916,0.10589030132864027,0.002853913667995054,3.490082263946533,3.502268075942993,0.7649109363555908,3.662109375,0.11816016682164561
20,TV,uncertain,0.18020149129272173,0.24402958620742887,0.06362190161427468,0.002389622380538851,2.8057994842529297,2.7863214015960693,0.7630806565284729,4.39453125,0.1400532942173025
21,AV,uncertain,0.2777840773602534,0.08408450968807446,0.6977513264871745,0.032296075075331665,1.5203609466552734,1.5659571886062622,-1.8008723258972168,7.32421875,0.38459950977039287
21,MV,high_quality,0.16670223650296673,0.40484227226131314,0.6992758334837683,0.06883533214522457,0.853181004524231,0.39204055070877075,-1.8048124313354492,68.4814453125,0.005695620245241523
21,PV,high_quality,0.27182855949847323,0.5085965111062111,0.4849903314562418,0.04920107310292433,1.6303797960281372,1.658135175704956,-1.4561275243759155,3.662109375,0.03924488664150186
21,TV,high_quality,0.29694381270724085,0.6486085592556751,0.3975483641461,0.013033064349650176,0.7763395309448242,0.45200514793395996,-2.735680341720581,3.2958984375,0.06558620877234896
22,AV,uncertain,0.1559138297306608,0.060174415991101626,0.8592400936260968,0.008150835973034674,2.090200424194336,2.0966310501098633,-0.47561800479888916,2.9296875,0.25892029462023647
22,MV,high_quality,0.3140401112746322,0.3530249788441889,0.5005110493006939,0.019978212614607974,2.3546342849731445,2.2218687534332275,-1.5001516342163086,4.0283203125,0.02610452513761532
22,PV,uncertain,0.12901197742159684,0.0718721672920274,0.7717143693372639,0.027049421773640975,3.5468506813049316,3.8169000148773193,-2.3700854778289795,4.0283203125,0.033557611736660685
22,TV,high_quality,0.27169673221067964,0.35730299373379526,0.44256838641356855,0.014858584549051493,1.8886526823043823,1.8198459148406982,-1.9440668821334839,5.859375,0.06163820471090278
23,AV,uncertain,0.15197514109592092,0.10387409737033307,0.9024247238001133,0.016956319309575803,3.200071096420288,2.96931791305542,-0.8306090235710144,1.0986328125,0.07471951299459619
23,MV,uncertain,0.18550226875102047,0.10539494030676431,0.6656856413130076,0.05501410746557352,2.133409261703491,1.8656692504882812,-1.1577337980270386,0.732421875,0.18550015731529668
23,PV,uncertain,0.1777554164804728,0.14295221072706032,0.7572374764991826,0.012612805977132015,2.9764621257781982,2.642113447189331,-0.5512431263923645,5.126953125,0.19108367187528452
23,TV,low_quality,0.17756106616088954,0.1134453095874754,0.8186858898028789,0.03867179662165978,1.2938542366027832,0.9515531659126282,-1.214666724205017,1.0986328125,0.19367939420229457
24,AV,uncertain,0.26543985734429765,0.046647835030046915,0.022315571125209675,0.0008628184723683301,2.2814791202545166,2.2235305309295654,-0.4792041778564453,4.39453125,0.09371951810821033
24,MV,uncertain,0.28274014749912646,0.22087648757583048,0.05439118826152313,0.0057932698671580565,1.7534016370773315,1.6211204528808594,-1.0492098331451416,5.126953125,0.14463555127618774
24,PV,uncertain,0.18912947424615237,0.057692042267354415,0.05804245700925591,0.0015488390284797992,2.738983154296875,2.6466994285583496,-0.9616687297821045,2.9296875,0.10645914574489229
24,TV,uncertain,0.23032059200249066,0.0031380748197249314,0.022160630878550486,0.000731251004131381,1.2357137203216553,0.7923905849456787,-1.0433480739593506,3.2958984375,0.11690658999312958
25,AV,low_quality,0.21421259769484258,0.2612951333043001,0.10929702862574428,0.02482227661721636,2.568042278289795,2.4335906505584717,-0.15325583517551422,3.662109375,0.09964097344955762
25,MV,uncertain,0.06039370266128178,0.09268792582502362,0.5254118138238939,0.33793714839821676,1.616250991821289,1.4191111326217651,1.2456591129302979,2.5634765625,0.06281850846217284
25,PV,uncertain,0.27698697935639943,0.41642085979217436,0.09802321633134271,0.011378333763150172,2.853057622909546,2.7369320392608643,0.1824333369731903,3.2958984375,0.04094150559870725
25,TV,uncertain,0.2553838712291405,0.30397424359939673,0.28181045198522264,0.03815960629273513,1.8636937141418457,1.626741886138916,0.030058862641453743,3.662109375,0.05969385120630276
26,AV,uncertain,0.07558095376392793,0.0691761313609187,0.05803394233171081,0.006519506995207047,2.382387161254883,2.247431755065918,0.5962162017822266,2.197265625,0.05302510046784984
26,MV,uncertain,0.09714100833529553,0.049403025518542455,0.21025458502874425,0.01078203987642688,2.431135654449463,2.281149387359619,1.0142385959625244,2.197265625,0.12380445834454208
26,PV,low_quality,0.27340604421774833,0.27659914871269686,0.17514356363531408,0.006214161101677926,2.8897910118103027,2.9132981300354004,0.8320245742797852,7.32421875,0.2114252877728744
26,TV,uncertain,0.29312492754700087,0.4600704753636761,0.04117833651265315,0.00137899903493075,2.299020767211914,1.7726190090179443,0.3135576546192169,2.197265625,0.06031107827054603
27,AV,uncertain,0.2992231740924824,0.44599302612292907,0.08849095085428221,0.019178552604386567,3.1950297355651855,3.1459572315216064,-0.6828639507293701,2.5634765625,0.019696058882070645
27,MV,uncertain,0.2288057099469787,0.17211333932118675,0.6342988852168866,0.014972291339824166,0.6994398236274719,0.22611714899539948,-1.2112759351730347,3.2958984375,0.030937201350574827
27,PV,uncertain,0.11179646797233703,0.19642825030745695,0.19992946515792812,0.047346003585170236,2.5828969478607178,2.4428462982177734,1.6853080987930298,2.9296875,0.29794682473096895
27,TV,uncertain,0.20843027563131497,0.30351334726819157,0.6901811223832486,0.01393591725652085,2.770625114440918,2.623568534851074,0.3631751537322998,5.859375,0.07349180608612782
28,AV,high_quality,0.3527005263482384,0.530662584974335,0.5965693870985903,0.013987120060063165,1.7257394790649414,1.562490701675415,-2.7446115016937256,6.9580078125,0.016440407389111848
28,MV,uncertain,0.156762902059396,0.09841551019666439,0.5747368495883978,0.04949316747167324,1.9744685888290405,1.9047503471374512,-0.6751599311828613,8.4228515625,0.2935800264584682
28,PV,uncertain,0.18786237400650813,0.09125573668456347,0.5021683272931322,0.04556652183987859,1.9239860773086548,1.947393774986267,-3.2066266536712646,2.5634765625,0.2935682374061034
28,TV,uncertain,0.3533175255579626,0.4627349299889045,0.40571023905250053,0.009027031414164945,0.9776343703269958,0.8069441914558411,-2.898019313812256,8.056640625,0.021395902285789553
29,AV,uncertain,0.10929524325401634,0.00020996922228633252,0.6165805792236642,0.01791797076635336,1.466235637664795,1.35483717918396,-3.2516069412231445,5.4931640625,0.02507784772451804
29,MV,uncertain,0.1720998213238911,0.3277138878024237,0.46945085437044715,0.016410205142091072,1.304723858833313,1.0449632406234741,-2.416041374206543,3.662109375,0.304355184099122
29,PV,uncertain,0.0813180305770911,0.0015775793392452803,0.7067218474859914,0.042011400700026486,1.3448907136917114,1.1357401609420776,-3.38027286529541,3.2958984375,0.021877823814963372
29,TV,uncertain,0.20159124382879715,0.22716422869132777,0.5418132800101367,0.032041698365121093,1.9327824115753174,1.7408841848373413,-1.7156310081481934,5.4931640625,0.27985201696747786
2,AV,high_quality,0.20326614751801264,0.2381313808016643,0.13331481242251553,0.007051891072140978,2.886908769607544,2.934180498123169,0.5131381750106812,1.0986328125,0.1732228369929122
2,MV,uncertain,0.2752152330179525,0.2632777811863813,0.031207370545969323,0.0008620810025146092,2.4362246990203857,2.344470500946045,-0.08010656386613846,1.8310546875,0.19385488459706232
2,PV,high_quality,0.3193190024972303,0.26854680115561014,0.09576647804123509,0.0017836660354153978,3.0746114253997803,3.0087063312530518,-0.3365309536457062,3.2958984375,0.1326953059014567
2,TV,high_quality,0.22334864942865384,0.16045502013127028,0.04235649702322562,0.0024176165802545055,2.1128251552581787,2.0910003185272217,0.4929247498512268,4.7607421875,0.18583065080713457
30,AV,uncertain,0.16344351229514145,0.18083855259453502,0.8461550010814153,0.01871704950905351,2.758575201034546,2.6278340816497803,-0.5142354369163513,3.662109375,0.02665692753979334
30,MV,uncertain,0.2283355105629489,0.4792754580500634,0.3426164874166948,0.009077470529366716,-0.6028852462768555,-0.6275001168251038,-4.067108154296875,1.0986328125,0.0031617451920718555
30,PV,high_quality,0.20043261947054258,0.5991815906492909,0.045135673150571924,0.0014139599668427127,2.592254877090454,2.581589937210083,0.3602222502231598,1.0986328125,0.015365991433873214
30,TV,uncertain,0.1442940697707653,0.5462117003127678,0.17478925092144845,0.008637221193856692,1.4729737043380737,1.3142716884613037,-0.9823774099349976,2.5634765625,0.012879570170088287
31,AV,low_quality,0.10302083988226121,0.000782439342046401,0.7319088220063692,0.03825481538374291,2.4909210205078125,2.514389991760254,-3.097843885421753,0.732421875,0.03297947428089584
31,MV,uncertain,0.1987534690804995,0.10844781252612218,0.4850465375186445,0.016471097156426508,2.9746716022491455,2.7881507873535156,0.12370115518569946,1.46484375,0.36873443459202165
31,PV,uncertain,0.0961224249018719,0.0007524105764368516,0.7318444798038093,0.041696015370760585,3.1571245193481445,3.239100694656372,-2.3540778160095215,4.7607421875,0.03080418424737645
31,TV,uncertain,0.07333021313458463,0.0033116502014312876,0.8484327489916854,0.03657694581988162,2.4965949058532715,2.524623394012451,-3.3374452590942383,7.6904296875,0.023295352406926234
32,AV,low_quality,0.17934365066733204,0.2606532804076263,0.05170527205819769,0.0023787218616940237,2.4339048862457275,2.353154420852661,0.8706508874893188,1.8310546875,0.3032150823367654
32,MV,uncertain,0.26684562296435194,0.5033202965234282,0.5384665003744236,0.019267343620713247,0.4986483156681061,0.15339218080043793,-0.8837763071060181,4.0283203125,0.12179646868367615
32,PV,low_quality,0.27335253004672466,0.4819871569469264,0.01907070531045174,0.001197483204513733,1.948698878288269,1.8995964527130127,-0.5715352892875671,3.2958984375,0.10066870007960736
32,TV,uncertain,0.32630709514015593,0.7384169478777489,0.014152638325935439,0.0005072907215837396,1.3287184238433838,1.036574363708496,-0.7231931090354919,4.0283203125,0.13566339198984964
33,AV,high_quality,0.1601670776271452,0.5060569232840305,0.043229240526602736,0.002910257959190561,2.456130266189575,2.3295633792877197,-0.18418556451797485,2.9296875,0.09821992601526083
33,MV,uncertain,0.19775680680140936,0.22845644753757016,0.644430544775559,0.07105145704538156,1.0581986904144287,0.8460696935653687,-1.3272223472595215,1.0986328125,0.09744506856590154
33,PV,high_quality,0.12691706426486588,0.5409988126745835,0.0806692746956202,0.008186616610337535,3.118048906326294,3.0526444911956787,-0.10217894613742828,5.126953125,0.07736794940874654
33,TV,uncertain,0.1912144566050711,0.6877456237524523,0.015952006582191754,0.0024507409034110056,1.9388444423675537,1.6512837409973145,-0.26430878043174744,0.732421875,0.08647758660541453
34,AV,uncertain,0.1986060635915779,0.24333931707797446,0.5026812184294667,0.014882784040455833,2.493736505508423,2.3715298175811768,-0.44455617666244507,4.0283203125,0.16704899661607261
34,MV,uncertain,0.19603659035083143,0.34097871906352406,0.0696688498285563,0.0019140908281993383,1.221418857574463,0.735470712184906,-1.1001667976379395,2.9296875,0.16279758684418671
34,PV,uncertain,0.16509187122025273,0.2530464996205127,0.616128741541686,0.028078645546488246,2.111567974090576,1.9802753925323486,-0.9823825359344482,0.732421875,0.26727637159936646
34,TV,low_quality,0.2406254728730477,0.31164218493403023,0.540287784922738,0.0030347956122206707,0.5728585124015808,0.04940732195973396,-1.485471248626709,2.9296875,0.19753106881796081
35,AV,low_quality,0.1422733481863871,0.41609160369451537,0.09591800274247227,0.0012434196267978159,1.8766366243362427,1.8680919408798218,0.06890538334846497,6.2255859375,0.043689668818373315
35,MV,uncertain,0.2855824778199367,0.474064730016734,0.049042715605255534,0.003330624848137186,1.5527780055999756,1.0181870460510254,-0.2770088016986847,2.9296875,0.11407030393984625
35,PV,uncertain,0.11239057346277348,0.41953625976647513,0.6167635339181555,0.004450360208241688,2.506899833679199,2.7590219974517822,-0.20049607753753662,6.2255859375,0.08327731280592028
35,TV,uncertain,0.1591957997783467,0.547175208055739,0.03105338472140436,0.0015109690552641787,1.3794620037078857,0.5664801001548767,-0.5125572085380554,6.591796875,0.023448033715496006
36,AV,uncertain,0.2001586462398598,0.26951661414906225,0.6619803809805942,0.054604517495271045,3.340484380722046,3.2403526306152344,-1.5511484146118164,5.859375,0.3611304391032321
36,MV,uncertain,0.20638336800212245,0.6075050391439233,0.22783409206424673,0.011360084585198283,1.3159102201461792,0.9170262217521667,-1.5663106441497803,2.197265625,0.015802077465528645
36,PV,high_quality,0.15101378673370322,0.5904439896625616,0.3123871925565775,0.010558231164090033,1.6210359334945679,1.337005853652954,-1.970813512802124,0.732421875,0.19182596379104389
36,TV,uncertain,0.2427240891413169,0.6258996563479136,0.3108943674492699,0.00866239049636444,1.5274147987365723,1.1614412069320679,-0.6037747263908386,3.2958984375,0.0956146831326241
37,AV,uncertain,0.14624823086960967,0.09447242501118605,0.3567043807546912,0.0038348224067312666,2.771723508834839,2.689148426055908,-0.9073326587677002,0.732421875,0.19020349870922887
37,MV,uncertain,0.1365773529232269,0.07993393957974702,0.7449791938792609,0.06169205339948263,0.6542575359344482,0.5841900110244751,-1.1070611476898193,5.126953125,0.160670211858657
37,PV,uncertain,0.17095108019268568,0.2911414716700122,0.6225629871646577,0.055290785262884154,1.4625712633132935,1.407930850982666,-1.3649221658706665,4.39453125,0.15481335118046544
37,TV,uncertain,0.18899585097113006,0.15237849764458375,0.5450668619279097,0.01133410534602542,1.7574607133865356,1.583017110824585,-1.322733998298645,5.126953125,0.1831012476537232
38,AV,high_quality,0.09960147929300586,0.032863477659694496,0.7078143111828948,0.08062045161171222,2.435899019241333,2.3601531982421875,-0.13982461392879486,0.732421875,0.08773621681088464
38,MV,uncertain,0.13865568032998077,0.05844938296866935,0.7292246445168195,0.08469839798143103,2.3709921836853027,2.3042547702789307,0.07430171966552734,2.5634765625,0.2551692787997861
38,PV,high_quality,0.13095932410603545,0.12088127433226929,0.5599757315327045,0.12155534708897497,2.443345069885254,2.330596685409546,0.13043317198753357,102.1728515625,0.09734021839145329
38,TV,high_quality,0.22882366761346357,0.34202996840569555,0.4317167155940402,0.03227163285160669,1.7331916093826294,1.6743406057357788,-2.46311616897583,1.46484375,0.11113276605313854
39,AV,uncertain,0.1619121863351115,0.11246282422769673,0.8131085698293585,0.04276649887798209,3.3610846996307373,3.3861372470855713,-1.404544711112976,0.732421875,0.09036778508315907
39,MV,uncertain,0.21327194059454832,0.18465751643616143,0.3592105351475775,0.12095310870570691,1.169268250465393,0.9149777889251709,-1.6515098810195923,0.732421875,0.1987519683662852
39,PV,uncertain,0.2725009982309732,0.4650634361412475,0.7010962773032158,0.02830320235510775,3.816819667816162,3.711991310119629,-0.7368341684341431,2.5634765625,0.02066856886469132
39,TV,low_quality,0.2227961910076164,0.14759012280854775,0.5382136889303426,0.15708172417668229,2.787104368209839,2.5485339164733887,-0.03960675746202469,2.5634765625,0.05833760760027567
3,AV,uncertain,0.27745117259227986,0.10028530911359429,0.06907356572126543,0.007103113217096873,3.3688220977783203,3.2910192012786865,-0.7785122394561768,9.521484375,0.34694221769613454
3,MV,high_quality,0.45886846874704307,0.5345170810263085,0.04926561388045526,0.0054069160853244935,2.6696791648864746,2.577834129333496,-1.1102564334869385,2.9296875,0.006386659732460657
3,PV,uncertain,0.4042605760828132,0.3604581334198824,0.0593188223595885,0.0014137184225371008,3.2728004455566406,3.1606814861297607,-0.781571626663208,4.7607421875,0.030577744579982028
3,TV,high_quality,0.34931923787757885,0.3766761946814576,0.1784218656689131,0.0032037815455447953,2.996859550476074,2.773428440093994,-1.1281896829605103,4.0283203125,0.013520431672605238
40,AV,uncertain,0.19181508091180507,0.35968327328153804,0.8315649705954921,0.01853332471868097,3.6439270973205566,3.6435952186584473,-2.3376376628875732,0.732421875,0.09358628642633667
40,MV,uncertain,0.11284454186931837,0.15889194832701714,0.054719992174283444,0.007831010684450218,1.9934360980987549,1.853058099746704,0.24492596089839935,1.8310546875,0.03934455209359055
40,PV,low_quality,0.16880747659371007,0.6424781971471312,0.06215087782094336,0.003650761824601942,3.48507022857666,3.378744602203369,-0.9036076664924622,3.2958984375,0.1047119388675867
40,TV,low_quality,0.11956777478238488,0.03561923379683073,0.09829082059323842,0.01162571676246722,2.249424695968628,2.100599527359009,0.7006397247314453,14.6484375,0.05392798801922184
41,AV,low_quality,0.22795867674212308,0.27703857370887375,0.0900218845767341,0.005576547893967642,3.5451042652130127,3.785003662109375,-0.5287699699401855,2.5634765625,0.033491750474209735
41,MV,high_quality,0.269540510167081,0.7467670230770446,0.06780503872166124,0.007337138647806102,2.65643310546875,2.441882848739624,-1.0969228744506836,3.662109375,0.027083747426308293
41,PV,low_quality,0.23586427600084875,0.3594212412565526,0.16134507644923604,0.0036551455716629633,4.060824394226074,4.111714839935303,-0.06182613596320152,0.732421875,0.03198833489616345
41,TV,low_quality,0.325716765112426,0.8063842594972916,0.07556176336448837,0.004327444664340622,1.2089163064956665,1.1200306415557861,-0.8728720545768738,1.0986328125,0.039254766757580765
42,AV,low_quality,0.2578533322272345,0.7780874744592804,0.11418936054055626,0.0026576898987754802,2.7574851512908936,2.8327600955963135,-0.12310241907835007,3.2958984375,0.003965254186718815
42,MV,uncertain,0.14291598001613862,0.36594743898510323,0.4970921137402063,0.007029878341106637,3.3803985118865967,3.199800491333008,0.18630993366241455,3.2958984375,0.01674124367320108
42,PV,high_quality,0.25503716715114483,0.5634597806095374,0.7061929894241669,0.01531516027986908,2.0019049644470215,2.0422799587249756,-3.5529563426971436,0.732421875,0.010125785936364365
42,TV,low_quality,0.2070272306373978,0.9114124770323386,0.056151468423920624,0.003718394573209635,1.2935831546783447,1.041504979133606,-0.7523932456970215,3.662109375,0.0010623482892569488
43,AV,high_quality,0.16216105906988276,0.15920414342241906,0.5219224418981814,0.10303997135637666,0.9225337505340576,0.6158403754234314,-0.8109050393104553,1.46484375,0.11317821365998706
43,MV,uncertain,0.19315050917944554,0.09650791297481662,0.5227413276261847,0.019595399322476212,1.627535343170166,1.224287509918213,-1.0481373071670532,1.0986328125,0.3582866800815387
43,PV,uncertain,0.18481190853624865,0.11081156742538535,0.7518722159621762,0.01128417240727206,1.8872697353363037,1.424180030822754,0.6371743083000183,2.9296875,0.1720549229720166
43,TV,high_quality,0.16549076218536257,0.10785823224154378,0.5296194397798939,0.036389856788466846,2.641649007797241,2.3865466117858887,-0.5413076281547546,3.662109375,0.2638138581728469
44,AV,uncertain,0.14432352131756912,0.06269450633223593,0.06153763930476502,0.018570290498676693,3.6229865550994873,3.6019222736358643,0.7649269104003906,2.9296875,0.13226553754558085
44,MV,uncertain,0.2391181194146145,0.18834774247822048,0.0745563811689283,0.002232728978782644,1.4813435077667236,1.0494250059127808,-0.6813222169876099,1.0986328125,0.2353027385240627
44,PV,high_quality,0.20329119999550221,0.09771041454040874,0.06509175742743777,0.009367653279056153,3.447162389755249,3.335123062133789,-0.16756047308444977,1.0986328125,0.20616511306670435
44,TV,low_quality,0.21168074631372194,0.08306437550019177,0.1759853063962369,0.005256303354931297,1.7376888990402222,1.405816674232483,-0.14784222841262817,2.197265625,0.15190093205101435
45,AV,uncertain,0.22957947719831748,0.0459948030048236,0.04525664366218252,0.005297104008656995,2.0704901218414307,1.8708853721618652,0.805750846862793,4.0283203125,0.1139270683781396
45,MV,high_quality,0.33162537947625675,0.38912350604867507,0.03776462803086592,0.0015458118703147374,1.3113328218460083,0.9970813989639282,-0.704891562461853,2.197265625,0.07303126338358365
45,PV,high_quality,0.3386370402519918,0.807753328832909,0.02112978256768948,0.0020232289910222284,2.9151487350463867,2.71758770942688,-1.1244468688964844,2.9296875,0.10397331365666107
45,TV,low_quality,0.26219422454197633,0.7064822072520742,0.04998148722422744,0.002471526527328422,1.6372568607330322,1.0482566356658936,0.021171992644667625,1.8310546875,0.06885655293505906
46,AV,low_quality,0.14630764765759044,0.28362954498481086,0.15139984964161218,0.007065191367702369,4.036909103393555,4.006665229797363,0.5524488091468811,2.9296875,0.08692664576893515
46,MV,low_quality,0.1357164027613221,0.049279816174571306,0.07871852214521173,0.01467609161485112,1.4117299318313599,1.26442289352417,-0.18518438935279846,7.32421875,0.005991769003567308
46,PV,low_quality,0.16797446987259287,0.1470752872042374,0.10266335384513209,0.0051552197056353635,3.7388806343078613,3.6825478076934814,0.6594485640525818,1.0986328125,0.00651954916799792
46,TV,uncertain,0.28446964653340895,0.6323777309310655,0.0626201979145065,0.0127234070380731,3.6374197006225586,3.5773775577545166,-1.1045979261398315,7.32421875,0.027610545868076673
47,AV,low_quality,0.3738622219809361,0.44754852617477187,0.14802043867925735,0.02159840105314178,3.6933984756469727,3.8536717891693115,-1.702383279800415,2.5634765625,0.06939886400431648
47,MV,low_quality,0.17497199148084733,0.13951285542378256,0.2528047982397161,0.03767024572450833,2.3165712356567383,1.8299384117126465,1.4906660318374634,5.859375,0.2627760794885388
